Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff,Power,Torque_per_wear,Type_L,Type_M
298.0,308.5,1395,46.2,122,0,10.5,6749.083497706953,0.375609756097561,1,0
298.0,308.5,1713,25.3,124,0,10.5,4538.438995155423,0.2024,1,0
297.9,308.5,2129,18.7,126,0,10.600000000000023,4169.134306750431,0.14724409448818898,0,0
297.8,308.3,1567,35.6,131,0,10.5,5841.812483301244,0.2696969696969697,0,1
297.8,308.4,1622,38.3,134,0,10.599999999999966,6505.463459396576,0.2837037037037037,1,0
297.7,308.4,1740,27.1,136,0,10.699999999999989,4937.955332912437,0.1978102189781022,1,0
297.8,308.4,1512,35.1,138,0,10.599999999999966,5557.603067906488,0.2525179856115108,0,0
297.8,308.4,1479,43.5,143,0,10.599999999999966,6737.302525255991,0.3020833333333333,0,1
297.8,308.4,1737,27.5,146,0,10.599999999999966,5002.200902678348,0.1870748299319728,1,0
297.8,308.4,2129,19.2,148,0,10.599999999999966,4280.608486075309,0.12885906040268455,1,0
297.8,308.4,1374,47.1,150,0,10.599999999999966,6776.980840470831,0.3119205298013245,1,0
297.8,308.4,1579,36.6,152,0,10.599999999999966,6051.9012560223055,0.23921568627450981,0,1
297.9,308.5,1305,47.2,155,0,10.600000000000023,6450.3180363505635,0.3025641025641026,1,0
297.9,308.5,1449,40.8,157,0,10.600000000000023,6190.948146870191,0.2582278481012658,0,1
298.0,308.6,1526,41.8,160,0,10.600000000000023,6679.738075866714,0.25962732919254655,0,0
298.0,308.6,1453,44.1,165,0,10.600000000000023,6710.159164728975,0.2656626506024096,0,1
297.9,308.6,1468,36.0,168,0,10.700000000000045,5534.229618563781,0.21301775147928995,1,0
298.0,308.6,1313,50.8,170,0,10.600000000000023,6984.849554383354,0.2970760233918128,1,0
297.9,308.5,1300,53.0,172,0,10.600000000000023,7215.191127744558,0.3063583815028902,0,1
297.9,308.4,1646,40.6,175,0,10.5,6998.1699072345755,0.23068181818181818,1,0
297.8,308.4,1714,33.2,177,0,10.599999999999966,5959.056721133215,0.1865168539325843,1,0
297.8,308.4,1685,28.4,179,0,10.599999999999966,5011.259161496199,0.15777777777777777,1,0
297.8,308.4,1512,39.9,181,0,10.599999999999966,6317.617162662931,0.21923076923076923,1,0
297.8,308.4,1612,32.1,183,0,10.599999999999966,5418.744672617819,0.17445652173913045,1,0
297.8,308.4,1550,38.2,185,0,10.599999999999966,6200.456700635056,0.2053763440860215,0,0
297.8,308.4,1518,32.5,190,0,10.599999999999966,5166.349118828415,0.17015706806282724,1,0
297.8,308.5,1448,40.0,192,0,10.699999999999989,6065.368216530695,0.20725388601036268,1,0
297.8,308.5,1561,46.3,194,0,10.699999999999989,7568.546997444826,0.2374358974358974,1,0
297.8,308.5,1488,41.9,196,0,10.699999999999989,6528.983516396452,0.21269035532994923,0,1
297.8,308.5,1699,27.8,199,0,10.699999999999989,4946.144417762795,0.139,1,0
297.7,308.5,1501,41.4,201,0,10.800000000000011,6507.432190792826,0.20495049504950494,1,0
297.7,308.5,1373,56.7,203,1,10.800000000000011,8152.338688285906,0.27794117647058825,1,0
297.6,308.4,1703,31.4,205,0,10.799999999999955,5599.805129219711,0.1524271844660194,0,0
297.7,308.5,1720,29.9,210,0,10.800000000000011,5385.527566293862,0.14170616113744075,0,0
297.6,308.4,1398,41.9,215,0,10.799999999999955,6134.085319840215,0.19398148148148148,0,1
297.6,308.4,1391,51.9,218,0,10.799999999999955,7560.022809378086,0.236986301369863,0,1
297.6,308.3,1538,40.2,0,0,10.699999999999989,6474.571131636277,40.2,0,1
297.5,308.2,1647,31.3,3,0,10.699999999999989,5398.4185681490935,7.825,1,0
297.5,308.1,1469,44.8,5,0,10.600000000000023,6891.732748130953,7.466666666666666,0,1
297.4,308.1,1749,25.9,8,0,10.700000000000045,4743.710659140979,2.8777777777777778,1,0
297.6,308.2,1995,20.5,10,0,10.599999999999966,4282.776185006285,1.8636363636363635,0,1
297.6,308.3,1742,27.7,13,0,10.699999999999989,5053.084231690991,1.9785714285714284,1,0
297.5,308.2,1563,38.2,15,0,10.699999999999989,6252.460531027478,2.3875,1,0
297.5,308.2,1713,32.2,17,0,10.699999999999989,5776.195084743266,1.788888888888889,0,1
297.4,308.1,1474,39.4,20,0,10.700000000000045,6081.662610427314,1.8761904761904762,1,0
297.4,308.2,1530,32.6,22,0,10.800000000000011,5223.21194585839,1.4173913043478261,0,1
297.4,308.2,1471,46.5,25,0,10.800000000000011,7162.988329817408,1.7884615384615385,1,0
297.5,308.3,1388,48.6,27,0,10.800000000000011,7064.059577155866,1.7357142857142858,1,0
297.5,308.2,2448,13.8,29,0,10.699999999999989,3537.6846553543946,0.46,0,1
297.5,308.3,1585,32.9,32,0,10.800000000000011,5460.768710347337,0.996969696969697,1,0
297.5,308.3,1459,45.2,34,0,10.800000000000011,6905.932746925179,1.2914285714285716,0,1
297.5,308.3,1544,40.8,37,0,10.800000000000011,6596.841917713991,1.0736842105263158,1,0
297.6,308.3,1617,31.7,39,0,10.699999999999989,5367.819455703128,0.7925,1,0
297.6,308.3,1595,34.3,41,0,10.699999999999989,5729.060722963907,0.8166666666666667,1,0
297.6,308.3,1400,44.3,43,0,10.699999999999989,6494.719212521298,1.0068181818181818,0,0
297.6,308.4,1611,31.0,48,0,10.799999999999955,5229.809290430929,0.6326530612244898,0,1
297.6,308.4,1507,46.0,51,0,10.799999999999955,7259.382864405055,0.8846153846153846,0,1
297.5,308.3,1674,30.0,54,0,10.800000000000011,5259.026102109314,0.5454545454545454,0,0
297.6,308.3,1658,34.3,59,0,10.699999999999989,5955.3496418019795,0.5716666666666667,1,0
297.6,308.3,1623,36.9,61,0,10.699999999999989,6271.529998434768,0.5951612903225806,1,0
297.6,308.4,1398,48.9,63,0,10.799999999999955,7158.872843441205,0.7640625,0,1
297.6,308.4,1517,34.2,66,0,10.799999999999955,5433.007503265117,0.5104477611940299,1,0
297.6,308.3,1467,36.7,68,0,10.699999999999989,5637.996423911851,0.5318840579710146,0,1
297.6,308.3,1567,34.6,71,0,10.699999999999989,5677.716627028738,0.48055555555555557,0,1
297.5,308.3,1521,38.2,74,0,10.800000000000011,6084.448155913496,0.5093333333333334,0,1
297.5,308.3,1596,36.8,77,0,10.800000000000011,6150.4844334919535,0.4717948717948718,1,0
297.6,308.3,1640,30.9,79,0,10.699999999999989,5306.778310443879,0.38625,0,0
297.6,308.3,1438,47.8,84,0,10.699999999999989,7198.058975806981,0.5623529411764705,1,0
297.6,308.4,1407,55.2,86,0,10.799999999999955,8133.206389025544,0.6344827586206897,1,0
297.6,308.4,1353,57.5,88,0,10.799999999999955,8146.935148921731,0.6460674157303371,1,0
297.6,308.5,1552,40.9,90,0,10.899999999999977,6647.274951779618,0.4494505494505494,0,1
297.6,308.4,1569,38.3,93,0,10.799999999999955,6292.892828479178,0.40744680851063825,0,1
297.5,308.4,1489,39.5,96,0,10.899999999999977,6159.144757240349,0.4072164948453608,1,0
297.5,308.4,1587,36.1,98,0,10.899999999999977,5999.468074633892,0.36464646464646466,0,0
297.5,308.3,1622,37.2,103,0,10.800000000000011,6318.6224723120795,0.3576923076923077,0,1
297.5,308.4,1604,38.1,106,0,10.899999999999977,6399.675562774695,0.3560747663551402,1,0
297.4,308.3,1405,51.7,108,0,10.900000000000034,7606.685932259408,0.4743119266055046,0,1
297.4,308.3,1412,42.0,111,0,10.900000000000034,6210.300357616304,0.375,1,0
297.4,308.3,1431,43.0,113,0,10.900000000000034,6443.720691778025,0.37719298245614036,1,0
297.4,308.2,1533,37.4,115,0,10.800000000000011,6004.023383981596,0.32241379310344825,1,0
297.4,308.2,1401,51.9,117,0,10.800000000000011,7614.3723622851885,0.4398305084745763,0,1
297.4,308.2,1424,53.9,120,0,10.800000000000011,8037.618196552319,0.44545454545454544,0,1
297.3,308.2,1754,29.4,123,0,10.899999999999977,5400.146444108567,0.23709677419354838,1,0
297.3,308.2,1754,26.8,125,0,10.899999999999977,4922.582472860871,0.2126984126984127,1,0
297.5,308.3,2564,12.8,127,1,10.800000000000011,3436.818587223139,0.1,1,0
297.5,308.5,1546,40.4,129,0,11.0,6540.628353165756,0.31076923076923074,1,0
297.5,308.5,1335,48.0,131,0,11.0,6710.441908067798,0.36363636363636365,1,0
297.5,308.6,1842,27.0,133,0,11.100000000000023,5208.132301121159,0.20149253731343283,0,1
297.5,308.5,1712,26.8,136,0,11.0,4804.709916498182,0.19562043795620437,1,0
297.6,308.6,1414,45.4,138,0,11.0,6722.54751175963,0.32661870503597124,0,1
297.6,308.7,1319,50.9,141,0,11.099999999999966,7030.58067144411,0.3584507042253521,1,0
297.7,308.7,1249,60.4,143,0,11.0,7900.016438325086,0.41944444444444445,1,0
297.6,308.7,1455,48.2,145,0,11.099999999999966,7344.10114629686,0.3301369863013699,1,0
297.6,308.7,1408,54.8,147,0,11.099999999999966,8080.008753424755,0.37027027027027026,0,1
297.6,308.7,1460,46.7,150,0,11.099999999999966,7140.0023435686435,0.30927152317880796,1,0
297.6,308.6,1491,38.1,152,0,11.0,5948.825601058024,0.24901960784313726,1,0
297.6,308.5,1490,43.4,154,0,10.899999999999977,6771.807684567919,0.27999999999999997,0,1
297.5,308.4,1350,52.2,157,0,10.899999999999977,7379.601143282424,0.3303797468354431,0,1
297.5,308.4,1528,39.9,160,0,10.899999999999977,6384.470254331321,0.24782608695652172,1,0
297.4,308.3,1571,37.7,162,0,10.900000000000034,6202.205520545553,0.23128834355828223,1,0
297.4,308.3,1490,42.6,164,0,10.900000000000034,6646.9817364652845,0.2581818181818182,1,0
297.4,308.3,1774,28.9,166,0,10.900000000000034,5368.835237327789,0.17305389221556886,0,1
297.4,308.3,1502,43.6,169,0,10.900000000000034,6857.803547472183,0.2564705882352941,0,0
297.4,308.4,1392,49.7,174,0,11.0,7244.76398659035,0.28400000000000003,1,0
297.4,308.5,2100,16.9,176,0,11.100000000000023,3716.504109196725,0.09548022598870055,1,0
297.5,308.5,1722,30.4,178,0,11.0,5481.953516808045,0.16983240223463686,1,0
297.4,308.6,1678,32.3,180,0,11.200000000000045,5675.747895632488,0.17845303867403314,1,0
297.3,308.6,1273,59.8,182,0,11.300000000000011,7971.833246386148,0.326775956284153,1,0
297.3,308.6,1297,45.9,184,0,11.300000000000011,6234.2078777101215,0.2481081081081081,1,0
297.3,308.5,1350,57.6,186,0,11.199999999999989,8143.008158104744,0.30802139037433157,1,0
297.4,308.6,1439,51.9,188,0,11.200000000000045,7820.9006633321815,0.27460317460317457,1,0
297.4,308.5,1600,42.1,190,0,11.100000000000023,7053.9227048602825,0.22041884816753926,0,1
297.4,308.6,1434,44.4,193,0,11.200000000000045,6667.464920566689,0.2288659793814433,0,1
297.4,308.6,1459,41.3,196,0,11.200000000000045,6310.066868318802,0.2096446700507614,1,0
297.5,308.6,1472,44.9,198,0,11.100000000000023,6921.221831172648,0.22562814070351758,0,1
297.5,308.7,1429,44.3,201,0,11.199999999999989,6629.252681923525,0.21930693069306928,1,0
297.5,308.6,1388,48.2,203,0,11.100000000000023,7005.91916911343,0.2362745098039216,1,0
297.4,308.4,1573,34.5,205,0,11.0,5682.984030711256,0.16747572815533981,1,0
297.4,308.4,1588,32.5,207,0,11.0,5404.58656172564,0.15625,1,0
297.5,308.4,1511,42.8,209,0,10.899999999999977,6772.310339392493,0.2038095238095238,1,0
297.4,308.5,1495,37.8,211,0,11.100000000000023,5917.818081567092,0.17830188679245282,1,0
297.4,308.4,1394,50.1,213,0,11.0,7313.5648657039665,0.23411214953271028,1,0
297.4,308.4,2151,17.7,0,0,11.0,3986.9638207442704,17.7,1,0
297.3,308.3,1501,38.2,2,0,11.0,6004.442263002077,12.733333333333334,0,1
297.3,308.3,1301,39.6,5,0,11.0,5395.119895862825,6.6000000000000005,0,1
297.3,308.3,1657,31.1,8,0,11.0,5396.491724654891,3.4555555555555557,0,1
297.3,308.3,1333,55.2,11,0,11.0,7705.4471333127585,4.6000000000000005,1,0
297.3,308.3,1484,43.9,13,0,11.0,6822.240718633547,3.1357142857142857,1,0
297.3,308.4,1430,45.7,15,0,11.099999999999966,6843.540716824888,2.85625,1,0
297.3,308.4,1665,28.9,17,0,11.099999999999966,5038.957536725348,1.6055555555555554,0,1
297.4,308.5,1501,44.9,20,0,11.100000000000023,7057.577424313959,2.138095238095238,1,0
297.5,308.5,1496,42.2,22,0,11.0,6611.083804410266,1.8347826086956522,0,1
297.6,308.6,1595,36.9,25,0,11.0,6163.333547445136,1.419230769230769,0,1
297.5,308.6,1208,62.3,28,0,11.100000000000023,7881.041218697402,2.1482758620689655,1,0
297.5,308.6,1596,37.1,30,0,11.100000000000023,6200.624252243247,1.196774193548387,1,0
297.5,308.5,1446,41.9,32,0,11.0,6344.697691336874,1.2696969696969695,1,0
297.6,308.5,1466,39.7,34,0,10.899999999999977,6094.710691915223,1.1342857142857143,0,1
297.6,308.5,1848,23.7,37,0,10.899999999999977,4586.473946828811,0.6236842105263157,0,1
297.5,308.5,1484,44.7,40,0,11.0,6946.564011911607,1.0902439024390245,0,1
297.4,308.3,1493,41.2,43,0,10.900000000000034,6441.479689018465,0.9363636363636364,1,0
297.3,308.3,1504,36.3,45,0,11.0,5717.195974708849,0.7891304347826086,1,0
297.3,308.3,1538,38.5,47,0,11.0,6200.770859900414,0.8020833333333334,1,0
297.4,308.4,1341,52.2,49,0,11.0,7330.403802327209,1.044,1,0
297.4,308.3,1535,34.6,51,0,10.900000000000034,5561.77091416025,0.6653846153846155,0,1
297.4,308.5,1389,39.2,54,0,11.100000000000023,5701.865002559331,0.7127272727272728,1,0
297.5,308.5,1393,46.6,56,0,11.0,6797.757239886571,0.8175438596491228,0,0
297.4,308.5,1399,61.5,61,1,11.100000000000023,9009.930650862849,0.9919354838709677,1,0
297.4,308.5,1469,45.1,63,0,11.100000000000023,6937.882744212187,0.7046875,0,0
297.4,308.4,1582,37.2,68,0,11.0,6162.7994766940255,0.5391304347826087,1,0
297.5,308.6,1793,26.7,70,0,11.100000000000023,5013.259308818985,0.376056338028169,1,0
297.5,308.6,1452,39.0,72,0,11.100000000000023,5930.070292916093,0.5342465753424658,1,0
297.6,308.7,1376,59.9,74,0,11.099999999999966,8631.253544374646,0.7986666666666666,0,1
297.5,308.6,1552,44.9,77,0,11.100000000000023,7297.375191562466,0.5756410256410256,1,0
297.6,308.7,1622,37.9,79,0,11.099999999999966,6437.52128227494,0.47375,1,0
297.6,308.7,1419,41.7,81,0,11.099999999999966,6196.5087658670445,0.5085365853658537,0,1
297.5,308.6,1440,46.1,84,0,11.100000000000023,6951.716223863495,0.5423529411764706,0,0
297.4,308.6,1643,31.0,89,0,11.200000000000045,5333.6912875096305,0.34444444444444444,0,1
297.4,308.7,1510,36.2,92,0,11.300000000000011,5724.191254350842,0.389247311827957,1,0
297.4,308.7,1468,46.6,94,0,11.300000000000011,7163.752784029783,0.4905263157894737,1,0
297.4,308.7,1429,57.4,96,0,11.300000000000011,8589.596025788045,0.5917525773195876,1,0
297.3,308.7,1478,47.6,98,0,11.399999999999977,7367.3279879823995,0.4808080808080808,0,0
297.4,308.6,1276,53.6,103,0,11.200000000000045,7162.161043751962,0.5153846153846154,1,0
297.3,308.6,1486,42.6,105,0,11.300000000000011,6629.137490192895,0.4018867924528302,1,0
297.4,308.6,1476,42.3,107,0,11.200000000000045,6538.156966944933,0.39166666666666666,1,0
297.3,308.6,1431,42.0,109,0,11.300000000000011,6293.866722201792,0.38181818181818183,0,0
297.4,308.7,1402,40.2,114,0,11.300000000000011,5902.0472864460735,0.34956521739130436,1,0
297.4,308.7,1433,43.4,116,0,11.300000000000011,6512.751954352903,0.37094017094017095,1,0
297.4,308.7,2874,4.2,118,1,11.300000000000011,1264.0512200983894,0.03529411764705882,1,0
297.3,308.6,1511,35.7,120,0,11.300000000000011,5648.866334493271,0.2950413223140496,1,0
297.3,308.6,1456,42.9,122,0,11.300000000000011,6541.047232186236,0.348780487804878,0,1
297.2,308.5,1550,41.5,125,0,11.300000000000011,6736.098248072115,0.32936507936507936,1,0
297.2,308.5,2182,16.5,127,0,11.300000000000011,3770.2253435731104,0.12890625,1,0
297.3,308.7,1619,31.6,129,0,11.399999999999977,5357.504559823842,0.24307692307692308,1,0
297.3,308.8,1586,32.7,131,0,11.5,5430.996883966819,0.24772727272727274,0,1
297.3,308.8,1499,44.2,134,0,11.5,6938.291151257154,0.3274074074074074,0,0
297.3,308.8,1419,42.4,139,0,11.5,6300.526898627401,0.3028571428571428,0,0
297.4,309.0,1497,41.8,144,0,11.600000000000023,6552.7967887106615,0.2882758620689655,0,1
297.4,309.0,1520,37.0,147,0,11.600000000000023,5889.439027929666,0.25,0,1
297.4,309.1,1478,49.8,150,0,11.700000000000045,7707.834743729485,0.32980132450331123,1,0
297.4,309.1,1380,41.1,152,0,11.700000000000045,5939.495070876864,0.26862745098039215,1,0
297.4,309.0,1570,37.9,154,0,11.600000000000023,6231.139588885116,0.24451612903225806,1,0
297.4,309.0,1468,41.4,156,0,11.600000000000023,6364.364061348347,0.26369426751592356,0,0
297.4,309.0,1833,22.6,161,0,11.600000000000023,4338.0996316360015,0.13950617283950617,1,0
297.4,308.9,1323,57.3,163,0,11.5,7938.584724135656,0.349390243902439,0,1
297.4,309.0,1583,32.0,166,0,11.600000000000023,5304.683915341486,0.19161676646706588,1,0
297.3,309.0,1556,39.5,168,0,11.699999999999989,6436.2855891645295,0.23372781065088757,0,1
297.3,309.0,1548,37.4,171,0,11.699999999999989,6062.771166603727,0.21744186046511627,1,0
297.4,309.0,1324,56.9,173,0,11.600000000000023,7889.12558379264,0.32701149425287357,1,0
297.4,309.0,1568,33.7,175,0,11.600000000000023,5533.559412131014,0.19147727272727275,1,0
297.4,309.0,1685,30.7,177,0,11.600000000000023,5417.10057246244,0.17247191011235954,0,1
297.4,309.1,1582,35.9,180,0,11.700000000000045,5947.4328283149325,0.19834254143646407,0,1
297.4,309.1,1463,35.0,183,0,11.700000000000045,5362.175060902179,0.19021739130434784,0,1
297.4,309.2,1584,42.8,186,0,11.800000000000011,7099.496742288357,0.22887700534759356,1,0
297.5,309.2,1347,55.8,188,0,11.699999999999989,7871.00906615694,0.29523809523809524,0,1
297.4,309.2,1459,37.9,191,0,11.800000000000011,5790.5940510722185,0.19739583333333333,1,0
297.4,309.2,1420,45.6,193,0,11.800000000000011,6780.813583508209,0.23505154639175257,1,0
297.5,309.3,1404,43.5,195,0,11.800000000000011,6395.654324178101,0.22193877551020408,1,0
297.5,309.3,1470,38.8,197,0,11.800000000000011,5972.795953004914,0.19595959595959594,1,0
297.6,309.4,1326,49.8,199,0,11.799999999999955,6915.148085375708,0.249,1,0
297.5,309.3,1459,49.7,201,0,11.800000000000011,7593.470299163306,0.24603960396039606,0,0
297.5,309.2,1530,40.0,206,0,11.699999999999989,6408.849013323178,0.1932367149758454,0,1
297.4,309.0,1505,39.2,209,0,11.600000000000023,6178.046673039448,0.18666666666666668,1,0
297.5,309.1,1611,30.2,211,0,11.600000000000023,5094.846470032711,0.14245283018867924,1,0
297.5,309.1,1515,35.1,213,0,11.600000000000023,5568.630058120588,0.16401869158878504,1,0
297.5,309.2,1804,27.4,215,0,11.699999999999989,5176.255607662735,0.12685185185185185,0,1
297.6,309.3,1464,46.2,218,0,11.699999999999989,7082.909133077404,0.21095890410958906,0,1
297.6,309.2,1390,43.3,221,0,11.599999999999966,6302.767901386962,0.19504504504504502,1,0
297.6,309.2,1442,48.1,0,0,11.599999999999966,7263.383159050626,48.1,0,1
297.6,309.3,1529,41.9,3,0,11.699999999999989,6708.881583716516,10.475,0,1
297.6,309.3,1610,35.0,6,0,11.699999999999989,5900.958200992827,5.0,1,0
297.6,309.3,1543,34.3,8,0,11.699999999999989,5542.282567732481,3.811111111111111,1,0
297.8,309.4,1445,48.2,10,0,11.599999999999966,7293.626224329183,4.381818181818182,0,0
297.7,309.3,1893,24.6,15,0,11.600000000000023,4876.568612461292,1.5375,1,0
297.6,309.3,1415,41.3,17,0,11.699999999999989,6119.770129315357,2.2944444444444443,0,1
297.5,309.3,1564,37.5,20,0,11.800000000000011,6141.813637768046,1.7857142857142858,1,0
297.5,309.3,1479,39.4,22,0,11.800000000000011,6102.292402185886,1.7130434782608694,1,0
297.5,309.2,1426,44.8,24,0,11.699999999999989,6690.00061186844,1.7919999999999998,1,0
297.4,309.2,1428,38.8,26,0,11.800000000000011,5802.144640061916,1.437037037037037,1,0
297.4,309.2,1620,33.2,28,0,11.800000000000011,5632.247309355781,1.1448275862068966,1,0
297.5,309.2,1715,28.0,30,0,11.699999999999989,5028.642640846062,0.9032258064516129,1,0
297.5,309.3,1732,29.9,32,0,11.800000000000011,5423.101014430797,0.906060606060606,1,0
297.5,309.4,1391,58.2,34,0,11.899999999999977,8477.713439418201,1.662857142857143,0,1
297.6,309.5,1924,20.6,37,0,11.899999999999977,4150.504662314644,0.5421052631578948,1,0
297.7,309.5,2027,19.8,39,0,11.800000000000011,4202.885483825497,0.495,0,1
297.6,309.5,1617,36.2,42,0,11.899999999999977,6129.812753831333,0.8418604651162791,1,0
297.5,309.4,1497,35.8,44,0,11.899999999999977,5612.203948225878,0.7955555555555555,1,0
297.5,309.5,1448,43.7,46,0,12.0,6626.414776559784,0.9297872340425533,0,1
297.4,309.4,1401,45.9,49,0,12.0,6734.098100749328,0.9179999999999999,1,0
297.4,309.4,1620,35.4,51,0,12.0,6005.468516602248,0.6807692307692308,1,0
297.4,309.4,1466,45.5,53,0,12.0,6985.121825746665,0.8425925925925926,1,0
297.6,309.5,1373,50.6,55,0,11.899999999999977,7275.279323232219,0.9035714285714286,1,0
297.6,309.6,1592,35.8,57,0,12.0,5968.355835387841,0.6172413793103447,0,1
297.5,309.5,1553,42.4,60,0,12.0,6895.502659315261,0.6950819672131148,0,1
297.6,309.5,1569,36.2,63,0,11.899999999999977,5947.851707335412,0.565625,1,0
297.6,309.5,1709,32.2,65,0,11.899999999999977,5762.707180283854,0.4878787878787879,0,1
297.6,309.5,1549,34.9,68,0,11.899999999999977,5661.160433744319,0.5057971014492754,1,0
297.5,309.4,1443,45.4,70,0,11.899999999999977,6860.421541350175,0.6394366197183098,1,0
297.5,309.3,1675,29.8,72,0,11.800000000000011,5227.0865767978175,0.40821917808219177,1,0
297.5,309.3,1623,33.4,74,0,11.800000000000011,5676.66942947754,0.4453333333333333,1,0
297.4,309.3,1365,52.4,76,0,11.900000000000034,7490.185204688784,0.6805194805194805,0,0
297.4,309.3,1759,24.8,81,0,11.900000000000034,4568.210821535942,0.3024390243902439,1,0
